,age,workclass,final_weight,education,education-num,marital-status,occupation,relationship,race,sex,cap-gain,cap-loss,hours-per-week,native-country,sum_N
11842,45.0, Private,174386.0, HS-grad,9.0, Never-married, Other-service, Other-relative, White, Female,0.0,0.0,30.0, United-States,<=N
11843,34.0, Private,21755.0, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0.0,0.0,63.0, United-States,<=N
11844,35.0, Private,261646.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
11845,41.0, Private,590204.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,15024.0,0.0,40.0, United-States,>N
11846,36.0, Private,679853.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, Black, Male,0.0,0.0,40.0, Dominican-Republic,<=N
11847,40.0, Private,144928.0, Some-college,10.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,7298.0,0.0,40.0, United-States,>N
11848,26.0, Private,88513.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States,<=N
11849,27.0, Private,110663.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States,<=N
11850,52.0, Self-emp-not-inc,182187.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, Black, Male,0.0,0.0,40.0, Haiti,<=N
11851,45.0, Private,160703.0, Masters,14.0, Divorced, Prof-specialty, Not-in-family, White, Female,0.0,0.0,55.0, United-States,<=N
11852,39.0, Private,279323.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
11853,30.0, Private,131425.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
11854,38.0, Private,180288.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,1977.0,60.0, United-States,>N
11855,43.0, Self-emp-inc,123490.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,>N
11856,20.0, Private,421474.0, Some-college,10.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,20.0, United-States,<=N
11857,38.0, Private,100079.0, Doctorate,16.0, Married-spouse-absent, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,27828.0,0.0,60.0, China,>N
11858,30.0, Private,95639.0, 11th,7.0, Never-married, Handlers-cleaners, Other-relative, Amer-Indian-Eskimo, Male,0.0,0.0,40.0, United-States,<=N
11859,30.0, Private,169002.0, Assoc-voc,11.0, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,40.0, United-States,<=N
11860,59.0, Self-emp-not-inc,49893.0, HS-grad,9.0, Widowed, Craft-repair, Not-in-family, White, Male,0.0,0.0,24.0, United-States,<=N
11861,30.0, Federal-gov,234994.0, Some-college,10.0, Divorced, Exec-managerial, Not-in-family, Black, Male,0.0,0.0,40.0, United-States,<=N
11862,43.0, Self-emp-inc,137232.0, Bachelors,13.0, Married-spouse-absent, Sales, Unmarried, White, Female,0.0,0.0,42.0, United-States,<=N
11863,49.0, Self-emp-not-inc,27067.0, Assoc-voc,11.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,60.0, United-States,<=N
11864,40.0, Private,193385.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,0.0,0.0,40.0, China,>N
11865,34.0, Private,181372.0, 11th,7.0, Married-civ-spouse, Other-service, Wife, White, Female,0.0,0.0,23.0, United-States,<=N
11866,47.0, Private,189143.0, HS-grad,9.0, Divorced, Farming-fishing, Not-in-family, White, Male,0.0,0.0,40.0, United-States,<=N
11867,57.0, Self-emp-not-inc,115422.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,3137.0,0.0,40.0, United-States,<=N
11868,64.0, Self-emp-not-inc,163510.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,2415.0,50.0, United-States,>N
11869,35.0, Private,241998.0, HS-grad,9.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,30.0, United-States,<=N
11870,39.0, Private,106838.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,4386.0,0.0,45.0, United-States,<=N
11871,90.0, Private,50746.0, 10th,6.0, Divorced, Prof-specialty, Not-in-family, White, Female,0.0,0.0,7.0, United-States,<=N
11872,30.0, Local-gov,325658.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
11873,71.0, Private,244688.0, 7th-8th,4.0, Married-civ-spouse, Transport-moving, Husband, White, Male,6514.0,0.0,40.0, United-States,>N
11874,29.0, Private,244721.0, Bachelors,13.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States,<=N
11875,40.0, Private,170721.0, 10th,6.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States,<=N
11876,39.0, Private,105803.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
11877,53.0, Private,152810.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,>N
11878,50.0, Private,138944.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,60.0, United-States,>N
11879,50.0, Private,392668.0, Some-college,10.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,4386.0,0.0,40.0, United-States,<=N
11880,28.0, Private,192257.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, Japan,<=N
11881,79.0, Private,23275.0, 10th,6.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,20.0, United-States,<=N
11882,70.0, Self-emp-inc,46577.0, Bachelors,13.0, Widowed, Farming-fishing, Unmarried, White, Female,0.0,0.0,6.0, United-States,<=N
11883,44.0, Private,174325.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, Black, Male,0.0,0.0,40.0, United-States,<=N
11884,41.0, Local-gov,307767.0, HS-grad,9.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
11885,27.0, Private,192698.0, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,<=N
11886,19.0, Private,443809.0, HS-grad,9.0, Never-married, Other-service, Other-relative, White, Male,0.0,0.0,30.0, United-States,<=N
11887,18.0, Private,218100.0, 11th,7.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,25.0, United-States,<=N
11888,37.0, Private,516701.0, Masters,14.0, Never-married, Exec-managerial, Not-in-family, Black, Male,0.0,1564.0,50.0, United-States,<=N
11889,20.0, Private,123173.0, Some-college,10.0, Never-married, Sales, Own-child, Black, Female,0.0,0.0,15.0, United-States,<=N
11890,33.0, Private,241697.0, Some-college,10.0, Married-spouse-absent, Sales, Unmarried, Amer-Indian-Eskimo, Male,0.0,1602.0,40.0, United-States,<=N
11891,53.0, Self-emp-inc,233149.0, Assoc-acdm,12.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,45.0, United-States,<=N
11892,56.0, Private,357939.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
11893,18.0, Private,73928.0, HS-grad,9.0, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0.0,0.0,20.0, United-States,<=N
11894,54.0, State-gov,88528.0, Masters,14.0, Never-married, Prof-specialty, Unmarried, White, Female,0.0,0.0,37.0, United-States,<=N
11895,40.0, Private,245073.0, 7th-8th,4.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,20.0, United-States,<=N
11896,45.0, Private,148824.0, 7th-8th,4.0, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0.0,0.0,40.0, United-States,<=N
11897,27.0, Private,106276.0, HS-grad,9.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,40.0, United-States,<=N
11898,48.0, Private,185039.0, Some-college,10.0, Divorced, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States,<=N
11899,35.0, Private,210310.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,55.0, United-States,<=N
11900,27.0, Private,150767.0, Some-college,10.0, Never-married, Machine-op-inspct, Own-child, White, Male,0.0,0.0,48.0, United-States,<=N
11901,72.0, Private,31327.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,20.0, United-States,<=N
11902,27.0, Private,30237.0, HS-grad,9.0, Married-civ-spouse, Sales, Wife, White, Female,0.0,0.0,45.0, United-States,<=N
11903,22.0, Private,264765.0, Some-college,10.0, Never-married, Farming-fishing, Own-child, White, Male,0.0,0.0,10.0, United-States,<=N
11904,29.0, Private,148069.0, Assoc-voc,11.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,<=N
11905,34.0, Private,41493.0, Bachelors,13.0, Divorced, Prof-specialty, Own-child, White, Female,0.0,0.0,40.0, United-States,<=N
11906,51.0, Self-emp-not-inc,168539.0, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,84.0, United-States,<=N
11907,54.0, Private,108233.0, Assoc-acdm,12.0, Separated, Prof-specialty, Not-in-family, Black, Female,0.0,0.0,20.0, United-States,<=N
11908,25.0, State-gov,66692.0, Bachelors,13.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,40.0, United-States,<=N
11909,35.0, Private,122747.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States,>N
11910,36.0, Self-emp-inc,176289.0, Doctorate,16.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States,<=N
11911,57.0, Private,238017.0, HS-grad,9.0, Widowed, Tech-support, Not-in-family, Black, Female,0.0,0.0,54.0, United-States,<=N
11912,28.0, Private,41099.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
11913,34.0, Private,190151.0, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,42.0, United-States,<=N
11914,58.0, Private,109159.0, HS-grad,9.0, Widowed, Tech-support, Unmarried, White, Female,0.0,0.0,38.0, United-States,<=N
11915,37.0, Local-gov,176949.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688.0,0.0,55.0, United-States,>N
11916,61.0, Private,293899.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States,>N
11917,48.0, Private,168262.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,25.0, United-States,<=N
11918,64.0, Private,208862.0, 11th,7.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,15.0, United-States,<=N
11919,50.0, Private,69477.0, 10th,6.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,45.0, United-States,<=N
11920,34.0, Private,443546.0, HS-grad,9.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,40.0, Germany,<=N
11921,21.0, Private,202989.0, Some-college,10.0, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,80.0, United-States,<=N
11922,59.0, Self-emp-not-inc,49996.0, HS-grad,9.0, Widowed, Other-service, Not-in-family, Black, Female,0.0,0.0,20.0, United-States,<=N
11923,75.0, State-gov,220618.0, Some-college,10.0, Widowed, Adm-clerical, Not-in-family, White, Female,0.0,0.0,10.0, United-States,<=N
11924,30.0, Private,127875.0, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, United-States,>N
11925,26.0, Private,217517.0, Assoc-voc,11.0, Married-civ-spouse, Transport-moving, Husband, White, Male,2885.0,0.0,40.0, United-States,<=N
11926,20.0, Private,162151.0, HS-grad,9.0, Never-married, Sales, Own-child, Black, Female,0.0,0.0,20.0, United-States,<=N
11927,53.0, Federal-gov,314871.0, Some-college,10.0, Separated, Adm-clerical, Not-in-family, Black, Female,0.0,0.0,40.0, United-States,<=N
11928,48.0, Local-gov,193960.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688.0,0.0,50.0, United-States,>N
11929,33.0, Private,198103.0, HS-grad,9.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, United-States,<=N
11930,47.0, State-gov,106466.0, Some-college,10.0, Divorced, Craft-repair, Unmarried, White, Male,0.0,0.0,40.0, United-States,<=N
11931,51.0, Private,122109.0, Bachelors,13.0, Divorced, Exec-managerial, Unmarried, White, Female,0.0,0.0,50.0, United-States,<=N
11932,54.0, Private,254152.0, HS-grad,9.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
11933,51.0, Private,249449.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,55.0, United-States,>N
11934,47.0, Private,184169.0, Bachelors,13.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,35.0, United-States,<=N
11935,34.0, Self-emp-inc,156192.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,45.0, United-States,<=N
11936,31.0, Self-emp-not-inc,175509.0, HS-grad,9.0, Divorced, Tech-support, Not-in-family, White, Male,0.0,0.0,60.0, United-States,<=N
11937,42.0, Private,297266.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,90.0, United-States,<=N
11938,24.0, Private,188073.0, Some-college,10.0, Never-married, Adm-clerical, Own-child, Black, Female,0.0,0.0,40.0, United-States,<=N
11939,18.0, Private,221312.0, Some-college,10.0, Never-married, Prof-specialty, Other-relative, White, Male,0.0,0.0,40.0, United-States,<=N
11940,79.0, Private,121552.0, 7th-8th,4.0, Widowed, Other-service, Unmarried, Black, Male,0.0,0.0,5.0, United-States,<=N
11941,38.0, Private,177134.0, HS-grad,9.0, Married-civ-spouse, Sales, Wife, Black, Female,0.0,0.0,40.0, United-States,<=N
11942,67.0, Private,127921.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,9386.0,0.0,40.0, United-States,>N
11943,25.0, Private,210794.0, Some-college,10.0, Never-married, Machine-op-inspct, Own-child, White, Female,0.0,0.0,40.0, United-States,<=N
11944,47.0, Private,149366.0, Bachelors,13.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, Peru,>N
11945,25.0, Private,214303.0, HS-grad,9.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,20.0, United-States,<=N
11946,24.0, Private,205940.0, 9th,5.0, Never-married, Prof-specialty, Own-child, White, Female,0.0,0.0,30.0, United-States,<=N
11947,24.0, Private,43535.0, Some-college,10.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,30.0, United-States,<=N
11948,47.0, Private,158924.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,40.0, United-States,>N
11949,46.0, Private,270437.0, HS-grad,9.0, Divorced, Exec-managerial, Unmarried, White, Female,0.0,0.0,40.0, United-States,<=N
11950,26.0, Private,266505.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,5013.0,0.0,38.0, United-States,<=N
11951,32.0, Private,37070.0, HS-grad,9.0, Never-married, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,40.0, Japan,<=N
11952,26.0, Federal-gov,56419.0, Prof-school,15.0, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0.0,0.0,20.0, South,<=N
11953,52.0, Private,389270.0, Assoc-voc,11.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,36.0, United-States,<=N
11954,61.0, Private,205266.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
11955,46.0, Federal-gov,104575.0, Assoc-voc,11.0, Divorced, Tech-support, Not-in-family, White, Female,0.0,0.0,40.0, United-States,<=N
11956,41.0, Self-emp-not-inc,99220.0, Some-college,10.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
11957,48.0, Private,178313.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,60.0, United-States,<=N
11958,41.0, Local-gov,103614.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,45.0, United-States,>N
11959,47.0, Private,114882.0, Assoc-voc,11.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
11960,33.0, Private,186977.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, Columbia,<=N
11961,22.0, Private,208893.0, Some-college,10.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,10.0, United-States,<=N
11962,57.0, Self-emp-inc,84231.0, Masters,14.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,1977.0,50.0, United-States,>N
11963,20.0, Private,129240.0, Some-college,10.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,30.0, United-States,<=N
11964,64.0, Private,113061.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
11965,36.0, Private,243409.0, Bachelors,13.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,45.0, United-States,>N
11966,18.0, Private,28132.0, 12th,8.0, Never-married, Prof-specialty, Own-child, White, Female,0.0,0.0,40.0, United-States,<=N
11967,40.0, Private,77975.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
11968,28.0, Private,241580.0, HS-grad,9.0, Divorced, Prof-specialty, Unmarried, White, Female,0.0,0.0,55.0, United-States,<=N
11969,40.0, Private,165599.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,4064.0,0.0,40.0, United-States,<=N
11970,31.0, Private,85374.0, HS-grad,9.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,42.0, United-States,<=N
11971,32.0, Self-emp-not-inc,45604.0, Bachelors,13.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,70.0, United-States,>N
11972,42.0, Private,109501.0, 5th-6th,3.0, Separated, Handlers-cleaners, Unmarried, White, Female,0.0,0.0,40.0, United-States,<=N
11973,22.0, Private,289405.0, Some-college,10.0, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,40.0, United-States,<=N
11974,25.0, Private,75759.0, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, White, Male,3325.0,0.0,40.0, United-States,<=N
11975,27.0, Private,144808.0, Some-college,10.0, Never-married, Adm-clerical, Own-child, Black, Female,0.0,0.0,40.0, United-States,<=N
11976,21.0, Private,231511.0, Some-college,10.0, Never-married, Prof-specialty, Own-child, White, Female,0.0,0.0,20.0, United-States,<=N
11977,47.0, Private,155890.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688.0,0.0,40.0, United-States,>N
11978,56.0, Self-emp-not-inc,108496.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
11979,31.0, Private,101562.0, Some-college,10.0, Divorced, Other-service, Own-child, White, Female,0.0,0.0,35.0, United-States,<=N
11980,29.0, Private,116372.0, Bachelors,13.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,50.0, United-States,<=N
11981,17.0, Private,58037.0, 10th,6.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,40.0, United-States,<=N
11982,38.0, Private,339025.0, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0.0,1579.0,40.0, Vietnam,<=N
11983,31.0, Private,117659.0, 11th,7.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
11984,23.0, Private,372898.0, HS-grad,9.0, Married-civ-spouse, Sales, Wife, White, Female,0.0,0.0,40.0, United-States,<=N
11985,24.0, Private,199426.0, Bachelors,13.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,30.0, United-States,<=N
